Outlet_Identifier,Item_Identifier,Item_Outlet_Sales
OUT035,FDY11,1240.9543
OUT035,FDB23,4318.022
OUT035,FDY21,4662.365
OUT035,FDZ07,1065.2998
OUT035,NCG43,1409.7325
OUT035,FDT35,2303.9915
OUT035,FDI12,1535.1729
OUT035,FDE35,988.58484
OUT035,FDM39,2645.604
OUT035,FDS25,1987.9113
OUT035,FDG38,1658.7725
OUT035,FDB28,2764.2368
OUT035,FDI56,1623.2399
OUT035,NCY42,1875.6576
OUT035,FDO38,1397.3845
OUT035,DRF60,4329.788
OUT035,DRI37,917.89056
OUT035,DRJ47,3342.0134
OUT035,FDX10,287.6672
OUT035,FDY40,683.6602
OUT035,NCM41,1553.657
OUT035,NCX30,3390.6318
OUT035,FDS07,2167.3
OUT035,FDX57,1500.7882
OUT035,DRG48,2496.0017
OUT035,FDI09,5048.4062
OUT035,FDP26,1600.7404
OUT035,DRO35,2135.443
OUT035,FDQ27,2571.5984
OUT035,NCR50,2820.0962
OUT035,DRG11,1568.2656
OUT035,NCJ17,1468.7212
OUT035,FDB52,2994.2754
OUT035,NCO43,1813.1266
OUT035,DRK37,4332.6143
OUT035,FDX47,2084.1316
OUT035,FDD46,2050.0723
OUT035,FDY34,2448.4595
OUT035,NCG55,1900.141
OUT035,FDY43,2736.7275
OUT035,FDC37,1664.4241
OUT035,FDD04,2482.529
OUT035,FDY19,2361.9414
OUT035,FDR13,2080.4585
OUT035,FDH52,993.88654
OUT035,FDH34,2770.9263
OUT035,FDS13,1663.6539
OUT035,NCW42,3924.0674
OUT035,FDA48,3777.64
OUT035,FDF10,3132.1802
OUT035,FDX36,3673.1384
OUT035,FDW57,2962.094
OUT035,FDG35,4935.7754
OUT035,DRM59,2399.847
OUT035,FDR56,3100.6846
OUT035,NCZ54,2808.3794
OUT035,FDW02,3093.5898
OUT035,NCF06,3915.3452
OUT035,FDX38,770.8444
OUT035,FDD48,2090.7554
OUT035,FDC04,3896.2146
OUT035,NCJ42,2078.9763
OUT035,FDT48,4107.6895
OUT035,FDV01,2610.375
OUT035,FDZ32,1346.4614
OUT035,FDC35,3319.9995
OUT035,FDW19,1767.5479
OUT035,FDC28,1714.4785
OUT035,NCK54,2210.294
OUT035,FDU47,2251.86
OUT035,FDP38,696.81744
OUT035,FDZ45,3813.5002
OUT035,DRI59,3584.4062
OUT035,FDT38,1230.9806
OUT035,NCL06,4114.2095
OUT035,FDO01,1945.6847
OUT035,FDM33,3787.46
OUT035,NCL42,6440.304
OUT035,FDY27,2533.036
OUT035,FDW43,5014.6675
OUT035,FDD05,2250.626
OUT035,FDO11,5324.116
OUT035,FDW31,2671.9863
OUT035,NCE55,2647.7158
OUT035,FDK52,4062.3716
OUT035,NCT53,2885.7842
OUT035,NCI18,2668.7444
OUT035,FDO40,2650.3398
OUT035,FDX35,3353.8777
OUT035,FDH27,2281.4114
OUT035,FDU35,1509.1006
OUT035,DRK23,6267.9453
OUT035,FDM60,533.37897
OUT035,FDR39,3546.8796
OUT035,NCZ29,2129.339
OUT035,NCB54,1897.365
OUT035,FDE26,2773.0728
OUT035,FDU55,4733.485
OUT035,FDX59,337.56128
OUT035,FDH02,1494.4904
OUT035,FDP39,775.0586
OUT035,FDE53,1232.2228
OUT035,FDR25,3930.153
OUT035,FDF02,1548.529
OUT035,FDO51,519.8663
OUT035,FDJ27,1518.4495
OUT035,FDJ14,1588.7378
OUT035,FDF20,3577.609
OUT035,NCD43,1920.2866
OUT035,NCG06,2779.8367
OUT035,DRZ24,2085.41
OUT035,FDE10,2073.1016
OUT035,FDR22,2433.4385
OUT035,DRF15,2144.5933
OUT035,FDH46,1794.7179
OUT035,FDU57,2951.137
OUT035,FDB49,1902.1561
OUT035,FDS21,1062.1146
OUT035,NCK42,3081.4214
OUT035,FDK46,4375.7617
OUT035,FDB10,3981.2466
OUT035,FDI46,4104.1294
OUT035,FDR40,1598.7533
OUT035,FDT10,1105.6847
OUT035,FDN50,1732.021
OUT035,NCD07,1442.986
OUT035,FDN52,1372.7893
OUT035,FDL32,1681.4517
OUT035,FDZ12,2973.6106
OUT035,NCO54,1066.9209
OUT035,FDR23,2295.4653
OUT035,NCP41,1674.0094
OUT035,FDY38,5263.1978
OUT035,FDH16,1411.6492
OUT035,NCX53,2783.775
OUT035,FDW56,3712.4292
OUT035,FDP15,4472.207
OUT035,FDV27,1355.5088
OUT035,FDZ19,2650.0693
OUT035,FDY44,3214.6536
OUT035,FDS20,2874.9802
OUT035,FDE58,2213.7612
OUT035,FDN12,1534.332
OUT035,FDD02,2097.9487
OUT035,FDB59,2870.8008
OUT035,FDF28,2233.3381
OUT035,FDN33,1363.4315
OUT035,FDV36,2288.1697
OUT035,FDB17,3287.5813
OUT035,FDG16,3815.3806
OUT035,FDT47,2180.47
OUT035,NCS38,2038.2611
OUT035,FDO39,2824.7454
OUT035,FDO48,3375.6582
OUT035,FDP36,825.556
OUT035,FDL16,775.5173
OUT035,NCD30,1689.5322
OUT035,NCU06,4794.825
OUT035,DRH11,1230.6971
OUT035,NCH06,2876.0164
OUT035,FDI10,2853.5894
OUT035,FDG02,2604.0737
OUT035,FDS31,3707.7615
OUT035,FDG20,3102.9873
OUT035,FDY10,2163.4226
OUT035,FDV15,2353.9734
OUT035,DRI13,4802.778
OUT035,FDZ13,763.19183
OUT035,NCA06,480.6878
OUT035,DRZ11,1753.0181
OUT035,FDP45,3348.4136
OUT035,DRE15,1388.6368
OUT035,NCC06,2418.4211
OUT035,FDE16,4278.537
OUT035,NCS05,2513.5083
OUT035,FDS15,2064.1924
OUT035,FDA51,1987.0375
OUT035,DRP47,5608.295
OUT035,NCQ29,3347.808
OUT035,FDO45,1447.087
OUT035,NCX06,3527.9678
OUT035,DRF48,2598.115
OUT035,FDW08,1715.6111
OUT035,FDA34,2831.0977
OUT035,FDQ07,4114.1494
OUT035,FDO09,5506.879
OUT035,FDH14,2203.877
OUT035,FDD20,2273.4006
OUT035,NCV53,5823.767
OUT035,FDP24,1548.863
OUT035,FDM38,840.1627
OUT035,FDD22,1520.2614
OUT035,FDN44,3212.8838
OUT035,FDX60,1086.805
OUT035,FDL13,3837.5342
OUT035,FDN16,1731.6798
OUT035,FDO04,966.71783
OUT035,FDT19,3173.1387
OUT035,FDB35,1603.6215
OUT035,NCM18,1181.3713
OUT035,NCA54,3331.3486
OUT035,FDJ32,968.03973
OUT035,FDR46,2594.3918
OUT035,DRA59,2018.7942
OUT035,FDV24,1757.2375
OUT035,FDL36,1174.1864
OUT035,FDK20,2336.6128
OUT035,FDS51,1059.9526
OUT035,FDY58,5466.666
OUT035,FDZ51,1293.0343
OUT035,FDF17,3018.8303
OUT035,FDV57,3620.6643
OUT035,FDI28,1172.3577
OUT035,DRI25,921.591
OUT035,FDM56,1710.4768
OUT035,FDS33,1421.5374
OUT035,FDT23,1450.8911
OUT035,FDC21,1532.0812
OUT035,FDY07,441.2443
OUT035,FDH48,1366.7251
OUT035,FDO33,2327.6558
OUT035,DRG27,913.0753
OUT035,NCX17,3045.1008
OUT035,FDF16,2278.2095
OUT035,FDQ21,2426.0566
OUT035,FDI20,5282.548
OUT035,FDR32,3858.1023
OUT035,NCR18,716.3764
OUT035,NCI30,4269.008
OUT035,FDK48,1465.0175
OUT035,FDP49,703.64014
OUT035,NCC42,2179.9915
OUT035,FDV45,2960.1147
OUT035,FDX03,846.6428
OUT035,FDW22,4088.636
OUT035,DRK47,3945.7324
OUT035,FDC23,3859.5134
OUT035,FDV13,1818.7155
OUT035,FDI38,4278.3364
OUT035,FDX45,2826.954
OUT035,FDF47,2735.8755
OUT035,NCM26,2909.0498
OUT035,DRF13,2925.576
OUT035,FDP13,801.7736
OUT035,NCP17,1224.9355
OUT035,NCO53,2984.963
OUT035,FDA14,2435.02
OUT035,FDN01,3084.4978
OUT035,FDZ14,1924.2682
OUT035,FDE33,1402.3057
OUT035,FDM58,2026.4651
OUT035,DRJ25,663.0948
OUT035,NCL07,655.9953
OUT035,NCQ30,1856.6842
OUT035,FDX39,3731.0625
OUT035,FDA57,791.5081
OUT035,NCQ17,2704.4414
OUT035,FDT16,3082.7268
OUT035,FDC22,2806.6167
OUT035,FDU10,587.92523
OUT035,FDP33,5343.652
OUT035,FDC41,1119.6637
OUT035,DRK39,1395.9084
OUT035,FDC52,2381.4895
OUT035,FDY32,2575.0117
OUT035,FDU27,782.27826
OUT035,NCU29,2748.957
OUT035,FDH60,3623.078
OUT035,NCN41,2053.6558
OUT035,FDI27,841.94147
OUT035,FDW07,1177.5
OUT035,NCS17,1701.3285
OUT035,FDP16,4456.896
OUT035,FDY20,1489.2743
OUT035,FDA08,2632.5183
OUT035,FDX48,2278.9958
OUT035,FDC60,1989.8834
OUT035,FDL25,1047.6816
OUT035,FDH40,1393.8694
OUT035,FDM44,1584.0131
OUT035,FDR27,2261.193
OUT035,FDP48,3661.693
OUT035,FDG17,4752.5747
OUT035,NCD55,776.11475
OUT035,FDL27,1099.7667
OUT035,NCP53,3947.0662
OUT035,FDJ28,3480.4094
OUT035,FDA32,3772.7852
OUT035,DRB01,2286.2852
OUT035,FDA56,2136.5444
OUT035,FDS02,3288.4304
OUT035,FDZ28,2065.1687
OUT035,FDJ03,852.08545
OUT035,NCW53,2634.4744
OUT035,FDB44,3442.4963
OUT035,NCP14,1937.7798
OUT035,DRH23,978.42786
OUT035,DRK13,3814.3716
OUT035,FDZ10,2279.3406
OUT035,FDQ24,5626.9785
OUT035,FDJ34,1878.009
OUT035,FDW37,1412.8439
OUT035,FDM34,2313.5642
OUT035,FDD41,1632.597
OUT035,FDI33,1590.8143
OUT035,FDY46,2920.54
OUT035,DRD37,755.6596
OUT035,FDO13,2890.563
OUT035,FDI36,3067.038
OUT035,FDI58,1754.9196
OUT035,FDS46,2190.6929
OUT035,FDT15,2881.6064
OUT035,FDI60,1181.56
OUT035,DRH39,1152.9043
OUT035,FDD59,1511.2361
OUT035,FDZ22,1375.6606
OUT035,FDR47,3138.1218
OUT035,FDW10,3897.5896
OUT035,FDI05,1376.833
OUT035,NCJ19,772.40625
OUT035,FDE09,1595.2876
OUT035,FDA36,2895.0837
OUT035,NCS18,2193.3486
OUT035,NCY53,2119.9404
OUT035,FDN08,2439.674
OUT035,DRG03,2438.7766
OUT035,NCB07,2752.098
OUT035,NCZ06,3043.376
OUT035,FDP04,842.4338
OUT035,FDC44,2138.1196
OUT035,DRG51,2702.2244
OUT035,NCG19,2833.035
OUT035,NCE31,536.45966
OUT035,FDB47,3915.793
OUT035,FDA35,2002.3275
OUT035,FDZ38,4489.873
OUT035,FDT60,2120.6973
OUT035,NCQ43,1928.192
OUT035,FDT33,2658.616
OUT035,FDG46,2196.6018
OUT035,FDR02,1887.5914
OUT035,FDY60,2237.2507
OUT035,DRF51,624.5554
OUT035,FDW52,2944.9705
OUT035,FDU52,2595.8184
OUT035,NCM30,755.90265
OUT035,FDN20,3285.3809
OUT035,NCV30,1083.7357
OUT035,FDO31,1342.238
